filename,width,height,class,xmin,ymin,xmax,ymax
house.cd612e09-99e5-11eb-93c1-dca2663dabe4.jpg,640,480,house,93,217,486,385
help.3ebcd8f5-99e6-11eb-b306-dca2663dabe4.jpg,640,480,help,83,233,230,442
house.def285f5-99e5-11eb-9c34-dca2663dabe4.jpg,640,480,house,323,280,552,438
sleep.b1bdb720-9a34-11eb-a5e8-dca2663dabe4.jpg,640,480,sleep,290,129,465,360
cat.08705d29-9447-11eb-b4ba-dca2663dabe4.jpg,640,480,cat,284,94,365,260
like.a2b3535f-99e6-11eb-8fcc-dca2663dabe4.jpg,640,480,like,174,206,337,403
yes.5e71633b-955d-11eb-8ca3-dca2663dabe4.jpg,640,480,yes,42,117,256,317
school.a2e15306-93b7-11eb-b5d9-dca2663dabe4.jpg,640,480,school,85,314,419,458
name.0a9144e0-99fc-11eb-94f4-dca2663dabe4.jpg,640,480,name,139,221,433,440
pay.5d70df77-99fd-11eb-a518-dca2663dabe4.jpg,640,480,pay,253,241,548,446
where.5e2d5ffc-9703-11eb-98e4-dca2663dabe4.jpg,640,480,where,366,119,582,477
horse.67db646f-9447-11eb-96fb-dca2663dabe4.jpg,640,480,horse,200,125,298,267
where.68ca9fab-9703-11eb-9f97-dca2663dabe4.jpg,640,480,where,351,40,592,423
cat.0399db49-9447-11eb-8152-dca2663dabe4.jpg,640,480,cat,255,95,340,282
yes.4cf50b59-955d-11eb-a4ab-dca2663dabe4.jpg,640,480,yes,283,118,496,301
sleep.9d91ada5-9a34-11eb-8ee1-dca2663dabe4.jpg,640,480,sleep,147,146,361,381
what.3df00ef6-948c-11eb-9bad-dca2663dabe4.jpg,640,480,what,86,227,487,402
house.d9d4e077-99e5-11eb-8f4b-dca2663dabe4.jpg,640,480,house,157,297,465,457
night.9a305cad-93bb-11eb-a52c-dca2663dabe4.jpg,640,480,night,45,301,470,480
dad.91b1cbaf-93af-11eb-a1e9-dca2663dabe4.jpg,640,480,dad,174,120,359,280
hot.c0daff42-9531-11eb-9fc2-dca2663dabe4.jpg,640,480,hot,254,136,440,344
before.dcf5672e-93d5-11eb-ba0c-dca2663dabe4.jpg,640,480,before,229,260,482,480
pay.651ee80e-99fd-11eb-9363-dca2663dabe4.jpg,640,480,pay,159,239,467,415
hello.5572fc11-93ab-11eb-9645-dca2663dabe4.jpg,640,480,hello,54,76,342,467
i.4d757c32-9492-11eb-afbc-dca2663dabe4.jpg,640,480,i,138,267,325,430
excuse.2f44ea45-93df-11eb-8bb8-dca2663dabe4.jpg,640,480,excuse,178,161,463,371
walk.c3cddc65-9a23-11eb-bf98-dca2663dabe4.jpg,640,480,walk,153,222,483,415
i.4f55ce2b-9492-11eb-8da6-dca2663dabe4.jpg,640,480,i,140,269,307,408
i.5d47bd47-9492-11eb-ace7-dca2663dabe4.jpg,640,480,i,174,277,422,457
day.150f1bee-93bb-11eb-92ca-dca2663dabe4.jpg,640,480,day,50,289,493,477
like.a8cb81be-99e6-11eb-b77c-dca2663dabe4.jpg,640,480,like,254,202,412,378
hello.980a9479-93ab-11eb-8e20-dca2663dabe4.jpg,640,480,hello,35,122,289,452
stop.f68b9449-955a-11eb-af35-dca2663dabe4.jpg,640,480,stop,346,207,593,388
horse.78d0d58c-9447-11eb-9fc9-dca2663dabe4.jpg,640,480,horse,209,135,307,274
dislike.03d66a69-99fb-11eb-adcd-dca2663dabe4.jpg,640,480,dislike,267,152,484,387
wash.e514387f-9551-11eb-98c0-dca2663dabe4.jpg,640,480,wash,276,270,377,407
how.a3c2a945-9a24-11eb-93a2-dca2663dabe4.jpg,640,480,how,138,303,490,477
why.1704c665-9a24-11eb-be69-dca2663dabe4.jpg,640,480,why,336,37,495,224
pay.711ed9b6-99fd-11eb-b675-dca2663dabe4.jpg,640,480,pay,158,221,475,414
excuse.4a28a795-93df-11eb-9c9a-dca2663dabe4.jpg,640,480,excuse,241,147,458,373
i.59e6b8f7-9492-11eb-abbb-dca2663dabe4.jpg,640,480,i,253,275,521,421
where.70f68610-9703-11eb-a2f0-dca2663dabe4.jpg,640,480,where,134,95,343,435
cold.823d6ed1-93da-11eb-bfaf-dca2663dabe4.jpg,640,480,cold,210,214,392,393
night.81f51466-93bb-11eb-80d6-dca2663dabe4.jpg,640,480,night,9,328,478,480
dislike.05fce4f8-99fb-11eb-bbb2-dca2663dabe4.jpg,640,480,dislike,274,155,477,380
how.b0131955-9a24-11eb-bae6-dca2663dabe4.jpg,640,480,how,165,269,507,461
pay.5f9f7de5-99fd-11eb-83e6-dca2663dabe4.jpg,640,480,pay,110,237,416,452
bye.9bb19fa3-948e-11eb-a438-dca2663dabe4.jpg,640,480,bye,181,158,374,426
friend.1a0f609f-99e7-11eb-9d40-dca2663dabe4.jpg,640,480,friend,143,225,423,430
love.37ea6d5f-94aa-11eb-a3dc-dca2663dabe4.jpg,640,480,love,160,158,391,401
before.f0cd56ea-93d5-11eb-bcca-dca2663dabe4.jpg,640,480,before,106,269,428,480
more.4a094b3a-94f4-11eb-9527-dca2663dabe4.jpg,640,480,more,229,260,467,401
wash.f4e6c4df-9551-11eb-a901-dca2663dabe4.jpg,640,480,wash,257,280,378,420
thank you.80b4d1de-9a25-11eb-afe7-dca2663dabe4.jpg,640,480,thank you,257,69,409,277
night.94da171c-93bb-11eb-9c8a-dca2663dabe4.jpg,640,480,night,43,301,447,471
make.5cb5c23d-99e7-11eb-992b-dca2663dabe4.jpg,640,480,make,274,208,453,437
horse.5f83107e-9447-11eb-8ec2-dca2663dabe4.jpg,640,480,horse,214,116,330,242
name.0c1692cd-99fc-11eb-9504-dca2663dabe4.jpg,640,480,name,67,233,255,405
more.42f6521a-94f4-11eb-b552-dca2663dabe4.jpg,640,480,more,249,270,475,399
hurt.76bdf48a-9552-11eb-a9b7-dca2663dabe4.jpg,640,480,hurt,81,191,472,316
big.0b0f03aa-9a25-11eb-afc0-dca2663dabe4.jpg,640,480,big,99,133,538,358
wash.da2733a6-9551-11eb-a010-dca2663dabe4.jpg,640,480,wash,216,302,388,480
make.5d023245-99e7-11eb-be5e-dca2663dabe4.jpg,640,480,make,254,206,428,444
friend.005f6c1e-99e7-11eb-acf2-dca2663dabe4.jpg,640,480,friend,133,192,509,351
cold.6872ea2f-93da-11eb-9a9b-dca2663dabe4.jpg,640,480,cold,177,184,378,382
wash.e7529fbb-9551-11eb-9832-dca2663dabe4.jpg,640,480,wash,311,256,424,405
i.4c368a63-9492-11eb-97e8-dca2663dabe4.jpg,640,480,i,150,282,378,442
friend.02caf75a-99e7-11eb-969b-dca2663dabe4.jpg,640,480,friend,187,199,501,373
walk.af09093a-9a23-11eb-8fed-dca2663dabe4.jpg,640,480,walk,162,179,495,392
love.3b6b240f-94aa-11eb-9a27-dca2663dabe4.jpg,640,480,love,153,171,409,406
you.30dbcebb-94a7-11eb-8965-dca2663dabe4.jpg,640,480,you,201,218,368,411
cold.7b21cf92-93da-11eb-bfef-dca2663dabe4.jpg,640,480,cold,176,210,389,406
i.4eb53e5a-9492-11eb-95fd-dca2663dabe4.jpg,640,480,i,175,270,391,459
stop.f3a94ac2-955a-11eb-ad70-dca2663dabe4.jpg,640,480,stop,127,212,431,428
love.36f5f739-94aa-11eb-95a8-dca2663dabe4.jpg,640,480,love,143,168,435,452
name.137a9197-99fc-11eb-ae82-dca2663dabe4.jpg,640,480,name,187,252,456,428
with.8b4da6e9-99fb-11eb-9fe9-dca2663dabe4.jpg,640,480,with,117,216,343,429
how.a84ceaaf-9a24-11eb-aad4-dca2663dabe4.jpg,640,480,how,115,281,440,475
what.3b708860-948c-11eb-a580-dca2663dabe4.jpg,640,480,what,148,201,640,382
like.adefdc29-99e6-11eb-a8c6-dca2663dabe4.jpg,640,480,like,276,175,447,365
horse.6b65f2bc-9447-11eb-ba02-dca2663dabe4.jpg,640,480,horse,200,143,272,265
wash.e9ea627a-9551-11eb-a9fc-dca2663dabe4.jpg,640,480,wash,206,260,330,403
excuse.3f3cf252-93df-11eb-aff7-dca2663dabe4.jpg,640,480,excuse,325,172,551,381
hot.c2684060-9531-11eb-866e-dca2663dabe4.jpg,640,480,hot,112,222,322,419
like.a436f71b-99e6-11eb-b928-dca2663dabe4.jpg,640,480,like,175,211,341,425
how.ad7f7ac7-9a24-11eb-ae4c-dca2663dabe4.jpg,640,480,how,97,274,424,469
house.e2e264c3-99e5-11eb-a79b-dca2663dabe4.jpg,640,480,house,240,287,550,466
love.3f9c0524-94aa-11eb-b416-dca2663dabe4.jpg,640,480,love,250,148,433,370
make.5f6dbdb5-99e7-11eb-a5aa-dca2663dabe4.jpg,640,480,make,219,211,383,442
who.b7f5910e-9486-11eb-9a63-dca2663dabe4.jpg,640,480,who,314,207,458,363
help.381be650-99e6-11eb-9d98-dca2663dabe4.jpg,640,480,help,220,224,438,469
name.08b90a77-99fc-11eb-bf94-dca2663dabe4.jpg,640,480,name,179,218,481,431
mom.79f2f931-93b5-11eb-80f1-dca2663dabe4.jpg,640,480,mom,284,102,549,419
like.b3af8df9-99e6-11eb-9ae7-dca2663dabe4.jpg,640,480,like,351,159,510,357
name.09a374e9-99fc-11eb-9379-dca2663dabe4.jpg,640,480,name,165,229,466,440
i.5f247392-9492-11eb-a004-dca2663dabe4.jpg,640,480,i,209,248,428,430
with.80d33fc9-99fb-11eb-b8ea-dca2663dabe4.jpg,640,480,with,96,205,354,436
horse.65eea2d3-9447-11eb-8e68-dca2663dabe4.jpg,640,480,horse,264,114,345,251
cat.178bbfa9-9447-11eb-a704-dca2663dabe4.jpg,640,480,cat,320,119,415,251
yes.51ba006e-955d-11eb-8d33-dca2663dabe4.jpg,640,480,yes,148,103,347,294
thank you.7c2f0da1-9a25-11eb-adad-dca2663dabe4.jpg,640,480,thank you,175,72,319,282
with.85c1bdef-99fb-11eb-81ce-dca2663dabe4.jpg,640,480,with,156,248,396,460
hurt.896af129-9552-11eb-b52b-dca2663dabe4.jpg,640,480,hurt,146,255,547,381
hot.ca26fdf0-9531-11eb-a5f5-dca2663dabe4.jpg,640,480,hot,367,245,514,384
horse.5e8b71c0-9447-11eb-a5f2-dca2663dabe4.jpg,640,480,horse,211,115,321,239
hello.5d4b4a51-93ab-11eb-a76d-dca2663dabe4.jpg,640,480,hello,352,135,585,478
hot.cf0eca44-9531-11eb-8b08-dca2663dabe4.jpg,640,480,hot,61,252,173,395
before.f7e0a40a-93d5-11eb-a47a-dca2663dabe4.jpg,640,480,before,142,268,349,480
more.55f48200-94f4-11eb-ae7d-dca2663dabe4.jpg,640,480,more,144,230,390,381
no.1cbd15ce-9701-11eb-a3fa-dca2663dabe4.jpg,640,480,no,199,138,441,438
bye.93a1c420-948e-11eb-87b7-dca2663dabe4.jpg,640,480,bye,66,123,326,467
big.1a502a9a-9a25-11eb-9b75-dca2663dabe4.jpg,640,480,big,174,142,614,343
hurt.709d8906-9552-11eb-8145-dca2663dabe4.jpg,640,480,hurt,183,193,487,335
big.118db608-9a25-11eb-ad1d-dca2663dabe4.jpg,640,480,big,148,121,573,341
what.3e8fc3a1-948c-11eb-9155-dca2663dabe4.jpg,640,480,what,79,219,493,386
sleep.9e306b93-9a34-11eb-aaa9-dca2663dabe4.jpg,640,480,sleep,149,142,375,377
pay.5ead360a-99fd-11eb-8842-dca2663dabe4.jpg,640,480,pay,332,243,555,431
when.47f6ccdc-95bf-11eb-a9c1-dca2663dabe4.jpg,640,480,when,150,254,396,447
hot.c7b388ad-9531-11eb-bed4-dca2663dabe4.jpg,640,480,hot,487,237,640,432
help.4211a07d-99e6-11eb-9203-dca2663dabe4.jpg,640,480,help,187,247,382,447
hurt.82a71d14-9552-11eb-95b6-dca2663dabe4.jpg,640,480,hurt,156,254,531,391
please.d9591e2c-9a25-11eb-a4a5-dca2663dabe4.jpg,640,480,please,209,175,433,358
with.874c93b7-99fb-11eb-bf4f-dca2663dabe4.jpg,640,480,with,345,244,566,439
why.0d9a6836-9a24-11eb-b8f0-dca2663dabe4.jpg,640,480,why,288,26,483,239
night.948b72be-93bb-11eb-a7a1-dca2663dabe4.jpg,640,480,night,46,311,501,480
no.0cd0c3a2-9701-11eb-a588-dca2663dabe4.jpg,640,480,no,291,120,578,421
more.48bf1408-94f4-11eb-9f80-dca2663dabe4.jpg,640,480,more,261,260,458,383
excuse.4b6c2be1-93df-11eb-abec-dca2663dabe4.jpg,640,480,excuse,221,147,441,395
how.afbfb3fe-9a24-11eb-bcac-dca2663dabe4.jpg,640,480,how,146,248,497,461
night.8a9848b7-93bb-11eb-8174-dca2663dabe4.jpg,640,480,night,6,314,441,480
you.3d18b0d4-94a7-11eb-ba16-dca2663dabe4.jpg,640,480,you,31,206,246,377
dad.974a4754-93af-11eb-a2a1-dca2663dabe4.jpg,640,480,dad,208,92,337,285
dad.933e61a0-93af-11eb-81e1-dca2663dabe4.jpg,640,480,dad,139,120,343,275
wash.e6fecd5e-9551-11eb-85a2-dca2663dabe4.jpg,640,480,wash,318,261,429,398
sleep.ab6dfaa1-9a34-11eb-b4a7-dca2663dabe4.jpg,640,480,sleep,222,166,449,387
love.44c85822-94aa-11eb-a6a3-dca2663dabe4.jpg,640,480,love,213,148,371,360
when.39b3031e-95bf-11eb-9d12-dca2663dabe4.jpg,640,480,when,192,216,419,428
why.248ce3df-9a24-11eb-a02e-dca2663dabe4.jpg,640,480,why,129,36,296,217
help.4092bf94-99e6-11eb-b2cf-dca2663dabe4.jpg,640,480,help,146,242,332,447
stop.0d457c6f-955b-11eb-ac19-dca2663dabe4.jpg,640,480,stop,199,203,428,407
wash.e3ca95ed-9551-11eb-abcb-dca2663dabe4.jpg,640,480,wash,285,274,384,397
i.55e18093-9492-11eb-8d42-dca2663dabe4.jpg,640,480,i,213,284,412,442
dislike.0dfb227d-99fb-11eb-99a9-dca2663dabe4.jpg,640,480,dislike,354,164,562,435
school.97c1a120-93b7-11eb-99ba-dca2663dabe4.jpg,640,480,school,308,275,623,418
dad.9abec0ef-93af-11eb-8257-dca2663dabe4.jpg,640,480,dad,188,112,406,286
cold.74e4654b-93da-11eb-98dd-dca2663dabe4.jpg,640,480,cold,240,214,381,424
dad.9f63d43e-93af-11eb-b7a1-dca2663dabe4.jpg,640,480,dad,183,114,328,275
make.60ef2d2c-99e7-11eb-b53f-dca2663dabe4.jpg,640,480,make,203,221,397,440
thank you.70cf6a05-9a25-11eb-9bc1-dca2663dabe4.jpg,640,480,thank you,291,67,429,255
why.0cf4e62f-9a24-11eb-b855-dca2663dabe4.jpg,640,480,why,296,31,486,237
before.e172996e-93d5-11eb-be70-dca2663dabe4.jpg,640,480,before,246,258,429,480
walk.b8753b09-9a23-11eb-923b-dca2663dabe4.jpg,640,480,walk,174,190,485,388
how.a9462f02-9a24-11eb-b12f-dca2663dabe4.jpg,640,480,how,98,274,417,469
love.4cc10796-94aa-11eb-92d2-dca2663dabe4.jpg,640,480,love,207,154,409,395
cold.6f57bfdf-93da-11eb-9412-dca2663dabe4.jpg,640,480,cold,172,181,358,393
horse.77886f91-9447-11eb-8e05-dca2663dabe4.jpg,640,480,horse,290,110,361,269
where.6e3c3ca1-9703-11eb-afac-dca2663dabe4.jpg,640,480,where,149,85,366,438
who.9df58532-9486-11eb-a538-dca2663dabe4.jpg,640,480,who,255,220,388,400
what.2fe86c1c-948c-11eb-8c7d-dca2663dabe4.jpg,640,480,what,75,268,550,474
like.9c5f1454-99e6-11eb-8955-dca2663dabe4.jpg,640,480,like,198,225,382,425
help.30dca734-99e6-11eb-b7b6-dca2663dabe4.jpg,640,480,help,314,234,542,466
pay.716e3532-99fd-11eb-b121-dca2663dabe4.jpg,640,480,pay,126,242,503,470
horse.76e3f325-9447-11eb-80d2-dca2663dabe4.jpg,640,480,horse,334,123,417,266
day.1afcf6a2-93bb-11eb-995d-dca2663dabe4.jpg,640,480,day,25,258,427,454
who.ab448b9d-9486-11eb-b4b5-dca2663dabe4.jpg,640,480,who,287,224,417,386
night.93e9dd29-93bb-11eb-be14-dca2663dabe4.jpg,640,480,night,48,308,513,480
name.2012bfca-99fc-11eb-9274-dca2663dabe4.jpg,640,480,name,200,284,461,457
name.25a1c526-99fc-11eb-b3f3-dca2663dabe4.jpg,640,480,name,203,319,451,480
pay.5be7df18-99fd-11eb-8da6-dca2663dabe4.jpg,640,480,pay,175,222,377,406
like.ad07e2b6-99e6-11eb-8403-dca2663dabe4.jpg,640,480,like,293,195,452,386
excuse.3656f083-93df-11eb-b15a-dca2663dabe4.jpg,640,480,excuse,111,130,451,347
house.d01cf410-99e5-11eb-97d2-dca2663dabe4.jpg,640,480,house,86,236,436,452
how.b693c6a7-9a24-11eb-8ce2-dca2663dabe4.jpg,640,480,how,158,268,529,461
cat.16977308-9447-11eb-b548-dca2663dabe4.jpg,640,480,cat,285,110,382,244
hello.92bb7d91-93ab-11eb-be58-dca2663dabe4.jpg,640,480,hello,285,111,532,465
how.b065892d-9a24-11eb-9226-dca2663dabe4.jpg,640,480,how,199,250,516,474
big.24fd3a69-9a25-11eb-b24c-dca2663dabe4.jpg,640,480,big,150,141,564,361
what.2f97cf6b-948c-11eb-bd20-dca2663dabe4.jpg,640,480,what,69,257,489,446
mom.7953c1ac-93b5-11eb-aa60-dca2663dabe4.jpg,640,480,mom,270,106,521,414
cold.7e0c6e5f-93da-11eb-8220-dca2663dabe4.jpg,640,480,cold,193,209,371,427
i.5c5b52d4-9492-11eb-9a37-dca2663dabe4.jpg,640,480,i,209,263,441,451
wash.df98fc14-9551-11eb-b431-dca2663dabe4.jpg,640,480,wash,285,251,407,404
cold.73e8b98e-93da-11eb-86a8-dca2663dabe4.jpg,640,480,cold,219,216,397,416
night.85a74a5a-93bb-11eb-97ca-dca2663dabe4.jpg,640,480,night,1,288,397,480
more.45dc44a3-94f4-11eb-993a-dca2663dabe4.jpg,640,480,more,291,263,437,384
who.a0c187f2-9486-11eb-be89-dca2663dabe4.jpg,640,480,who,320,175,468,358
big.12d96d92-9a25-11eb-8f54-dca2663dabe4.jpg,640,480,big,147,186,569,402
more.3c82d938-94f4-11eb-9a02-dca2663dabe4.jpg,640,480,more,196,231,445,374
sleep.aa39c4ea-9a34-11eb-8f6a-dca2663dabe4.jpg,640,480,sleep,192,155,420,396
excuse.308ed7dd-93df-11eb-b5b3-dca2663dabe4.jpg,640,480,excuse,148,147,426,345
thank you.7465c6d3-9a25-11eb-8284-dca2663dabe4.jpg,640,480,thank you,306,69,414,251
thank you.7465c6d3-9a25-11eb-8284-dca2663dabe4.jpg,640,480,thank you,306,69,414,250
big.14cb449e-9a25-11eb-b7b7-dca2663dabe4.jpg,640,480,big,141,158,618,399
excuse.37f503fe-93df-11eb-be90-dca2663dabe4.jpg,640,480,excuse,167,129,456,342
why.1129e102-9a24-11eb-ba39-dca2663dabe4.jpg,640,480,why,322,32,478,220
dislike.11fa235b-99fb-11eb-ac1d-dca2663dabe4.jpg,640,480,dislike,32,108,242,382
thank you.76a6f720-9a25-11eb-b540-dca2663dabe4.jpg,640,480,thank you,236,65,359,263
when.489a3557-95bf-11eb-949c-dca2663dabe4.jpg,640,480,when,158,246,410,432
what.4b60df1a-948c-11eb-aada-dca2663dabe4.jpg,640,480,what,86,204,492,397
walk.c08dcdc6-9a23-11eb-8eb6-dca2663dabe4.jpg,640,480,walk,156,202,471,405
cold.758c6811-93da-11eb-a62a-dca2663dabe4.jpg,640,480,cold,272,207,375,404
more.51c07475-94f4-11eb-844b-dca2663dabe4.jpg,640,480,more,190,257,444,416
big.17b8c744-9a25-11eb-a652-dca2663dabe4.jpg,640,480,big,135,149,611,375
day.1ffb11b5-93bb-11eb-94e7-dca2663dabe4.jpg,640,480,day,34,274,458,445
sleep.a2602cfd-9a34-11eb-8883-dca2663dabe4.jpg,640,480,sleep,308,146,582,381
friend.07f02b6b-99e7-11eb-b724-dca2663dabe4.jpg,640,480,friend,170,238,536,406
why.210afb84-9a24-11eb-a94c-dca2663dabe4.jpg,640,480,why,109,38,272,230
love.413c8724-94aa-11eb-8a39-dca2663dabe4.jpg,640,480,love,196,155,427,385
house.e8a4f94d-99e5-11eb-8a89-dca2663dabe4.jpg,640,480,house,143,268,534,455
help.46a178ed-99e6-11eb-ad97-dca2663dabe4.jpg,640,480,help,350,233,486,420
make.67dc852f-99e7-11eb-896c-dca2663dabe4.jpg,640,480,make,245,191,443,409
cold.681e677b-93da-11eb-94fd-dca2663dabe4.jpg,640,480,cold,171,182,391,405
excuse.48dafa9f-93df-11eb-86eb-dca2663dabe4.jpg,640,480,excuse,231,141,427,375
help.2c9dbe47-99e6-11eb-82ca-dca2663dabe4.jpg,640,480,help,185,296,489,480
hurt.70f019cb-9552-11eb-82f1-dca2663dabe4.jpg,640,480,hurt,190,193,470,322
big.132c3c7b-9a25-11eb-8e84-dca2663dabe4.jpg,640,480,big,147,191,587,410
hurt.6ff8d7d8-9552-11eb-bb5b-dca2663dabe4.jpg,640,480,hurt,105,195,517,340
how.a6febc92-9a24-11eb-8124-dca2663dabe4.jpg,640,480,how,132,280,479,476
horse.6c5e2a60-9447-11eb-9cc9-dca2663dabe4.jpg,640,480,horse,179,141,264,272
who.b03c427e-9486-11eb-8817-dca2663dabe4.jpg,640,480,who,278,183,375,371
bye.9c540de3-948e-11eb-8d20-dca2663dabe4.jpg,640,480,bye,224,161,414,418
yes.56d57106-955d-11eb-a671-dca2663dabe4.jpg,640,480,yes,11,156,197,325
like.a82ff520-99e6-11eb-8b0d-dca2663dabe4.jpg,640,480,like,247,200,415,392
mom.71e5a820-93b5-11eb-b890-dca2663dabe4.jpg,640,480,mom,20,120,249,430
no.0e9e6d90-9701-11eb-8ab9-dca2663dabe4.jpg,640,480,no,345,169,496,413
night.850a77c0-93bb-11eb-af7b-dca2663dabe4.jpg,640,480,night,1,292,428,477
help.3c5626f3-99e6-11eb-8286-dca2663dabe4.jpg,640,480,help,73,198,245,436
what.474f6082-948c-11eb-9fda-dca2663dabe4.jpg,640,480,what,166,223,490,405
mom.77cbb885-93b5-11eb-b7aa-dca2663dabe4.jpg,640,480,mom,186,125,455,429
walk.b0fb01d1-9a23-11eb-92f1-dca2663dabe4.jpg,640,480,walk,152,191,472,414
cat.18d5cc2b-9447-11eb-a987-dca2663dabe4.jpg,640,480,cat,298,115,400,248
with.816ef9bf-99fb-11eb-a88e-dca2663dabe4.jpg,640,480,with,118,240,368,472
i.42d9ffe8-9492-11eb-972d-dca2663dabe4.jpg,640,480,i,207,296,454,474
no.1c6e77be-9701-11eb-af82-dca2663dabe4.jpg,640,480,no,151,117,423,417
how.abe0f0ce-9a24-11eb-a287-dca2663dabe4.jpg,640,480,how,93,278,448,456
sleep.a5b5b9e7-9a34-11eb-a469-dca2663dabe4.jpg,640,480,sleep,239,155,440,378
cold.7c709427-93da-11eb-a60c-dca2663dabe4.jpg,640,480,cold,195,210,349,404
why.14bf41dd-9a24-11eb-802d-dca2663dabe4.jpg,640,480,why,317,37,472,229
yes.4deaf20a-955d-11eb-af82-dca2663dabe4.jpg,640,480,yes,192,123,412,297
wash.ea8eb3d0-9551-11eb-b457-dca2663dabe4.jpg,640,480,wash,206,256,331,417
how.bc6c6dcd-9a24-11eb-ab32-dca2663dabe4.jpg,640,480,how,119,212,444,416
hello.54346d0b-93ab-11eb-bd0d-dca2663dabe4.jpg,640,480,hello,195,26,463,400
before.ede97b7a-93d5-11eb-a989-dca2663dabe4.jpg,640,480,before,117,246,281,480
house.ce4f24ad-99e5-11eb-a5be-dca2663dabe4.jpg,640,480,house,84,234,481,403
hot.c3073f97-9531-11eb-962a-dca2663dabe4.jpg,640,480,hot,89,227,329,417
big.1f83f68a-9a25-11eb-bbfd-dca2663dabe4.jpg,640,480,big,108,125,567,371
love.4095abb9-94aa-11eb-8567-dca2663dabe4.jpg,640,480,love,214,159,434,390
thank you.7a3aeba0-9a25-11eb-b3d9-dca2663dabe4.jpg,640,480,thank you,150,68,284,274
bye.9f211035-948e-11eb-9e55-dca2663dabe4.jpg,640,480,bye,343,167,507,396
cold.714d6557-93da-11eb-8230-dca2663dabe4.jpg,640,480,cold,170,201,420,411
thank you.7f18603f-9a25-11eb-bd44-dca2663dabe4.jpg,640,480,thank you,231,63,351,277
mom.897a93cc-93b5-11eb-bf4d-dca2663dabe4.jpg,640,480,mom,272,127,494,422
walk.b490b402-9a23-11eb-b6bb-dca2663dabe4.jpg,640,480,walk,147,226,480,421
school.981037df-93b7-11eb-8cf7-dca2663dabe4.jpg,640,480,school,316,280,615,434
sleep.9d456264-9a34-11eb-b63e-dca2663dabe4.jpg,640,480,sleep,153,137,385,381
with.7a53ad18-99fb-11eb-9884-dca2663dabe4.jpg,640,480,with,160,144,409,388
excuse.492e59f6-93df-11eb-a8b1-dca2663dabe4.jpg,640,480,excuse,250,139,453,356
i.58a9f6e7-9492-11eb-a4fd-dca2663dabe4.jpg,640,480,i,175,272,414,441
where.687bc105-9703-11eb-8189-dca2663dabe4.jpg,640,480,where,330,48,564,416
you.2a1695b2-94a7-11eb-81a0-dca2663dabe4.jpg,640,480,you,300,231,461,410
when.32fc1ee0-95bf-11eb-abda-dca2663dabe4.jpg,640,480,when,301,222,514,432
love.4bca6e5e-94aa-11eb-95ef-dca2663dabe4.jpg,640,480,love,218,148,439,375
hot.ba50eb6e-9531-11eb-82b3-dca2663dabe4.jpg,640,480,hot,224,207,424,400
how.a4671e83-9a24-11eb-9626-dca2663dabe4.jpg,640,480,how,146,297,474,480
more.4965f9cb-94f4-11eb-8189-dca2663dabe4.jpg,640,480,more,248,263,455,389
thank you.84f2b40f-9a25-11eb-9d26-dca2663dabe4.jpg,640,480,thank you,271,75,409,279
who.aaf4aed7-9486-11eb-b301-dca2663dabe4.jpg,640,480,who,278,218,415,385
pay.6393aa46-99fd-11eb-bde1-dca2663dabe4.jpg,640,480,pay,245,245,601,460
dad.99d2205f-93af-11eb-a7c3-dca2663dabe4.jpg,640,480,dad,205,106,421,281
when.48eb34e8-95bf-11eb-92c0-dca2663dabe4.jpg,640,480,when,168,243,435,436
name.1b22a194-99fc-11eb-9455-dca2663dabe4.jpg,640,480,name,113,247,396,427
where.63f2d074-9703-11eb-aaa1-dca2663dabe4.jpg,640,480,where,153,56,383,411
stop.007ae88c-955b-11eb-be23-dca2663dabe4.jpg,640,480,stop,211,239,446,457
horse.62b90ff2-9447-11eb-9cc1-dca2663dabe4.jpg,640,480,horse,278,103,387,239
why.127a98a7-9a24-11eb-ae9d-dca2663dabe4.jpg,640,480,why,333,40,479,229
walk.accb25b3-9a23-11eb-84ea-dca2663dabe4.jpg,640,480,walk,151,178,521,410
pay.6a5c061f-99fd-11eb-ae15-dca2663dabe4.jpg,640,480,pay,150,245,455,459
day.1d2a2f47-93bb-11eb-9567-dca2663dabe4.jpg,640,480,day,58,266,453,429
night.920aefbb-93bb-11eb-888f-dca2663dabe4.jpg,640,480,night,21,304,558,479
where.76e3e4ae-9703-11eb-b3a4-dca2663dabe4.jpg,640,480,where,184,17,458,470
like.ab86e326-99e6-11eb-9b12-dca2663dabe4.jpg,640,480,like,254,193,422,383
like.9cf8692d-99e6-11eb-a5f7-dca2663dabe4.jpg,640,480,like,211,214,389,420
sleep.a4cd8fce-9a34-11eb-a629-dca2663dabe4.jpg,640,480,sleep,220,138,450,375
friend.12c880a9-99e7-11eb-be69-dca2663dabe4.jpg,640,480,friend,149,238,439,428
where.5f64efcc-9703-11eb-a38c-dca2663dabe4.jpg,640,480,where,398,81,598,457
cat.0de78c21-9447-11eb-90bd-dca2663dabe4.jpg,640,480,cat,191,107,300,257
how.b3a89890-9a24-11eb-a6aa-dca2663dabe4.jpg,640,480,how,299,256,580,455
sleep.b2a98a8b-9a34-11eb-8f18-dca2663dabe4.jpg,640,480,sleep,207,124,368,370
